id_cliente,nome,cidade,estado,plano,valor_mensal,data_adesao,status
4221,Sr. Alexandre Pinto,Campos de Câmara,RO,Essencial,59.9,2026-01-13,Ativo
4222,Alexandre Cardoso,Azevedo,SC,Essencial,59.9,2026-01-13,Ativo
4223,Ana Sophia Câmara,Mendonça,AM,Premium,89.9,2026-01-13,Ativo
4224,Alícia Azevedo,Borges das Pedras,MS,Basico,39.9,2026-01-13,Ativo
4225,Allana Sampaio,Câmara,MG,Basico,39.9,2026-01-13,Ativo
4226,Anthony Gabriel Fogaça,Pinto Paulista,BA,Basico,39.9,2026-01-13,Ativo
4227,Anna Liz da Cunha,Cavalcanti,CE,Basico,39.9,2026-01-13,Ativo
4228,Dra. Mariana Abreu,Leão,PE,Basico,39.9,2026-01-13,Ativo
4229,Kevin Cassiano,da Mata,MT,Premium,89.9,2026-01-13,Ativo
4230,Miguel Rios,Novaes da Prata,DF,Essencial,59.9,2026-01-13,Ativo
4231,Srta. Ana Beatriz Aragão,Vasconcelos,SC,Basico,39.9,2026-01-13,Ativo
4232,Bruno Aparecida,Pires da Mata,BA,Basico,39.9,2026-01-13,Churn
4233,Thales Albuquerque,Camargo das Pedras,MS,Basico,39.9,2026-01-13,Ativo
4234,Cecília Novais,Martins de Viana,GO,Premium,89.9,2026-01-13,Ativo
4235,Dr. Enzo Sampaio,Cassiano,RS,Basico,39.9,2026-01-13,Ativo
4236,Emanuelly Cavalcanti,Nunes,PB,Basico,39.9,2026-01-13,Ativo
4237,Juliana Câmara,Oliveira,PI,Essencial,59.9,2026-01-13,Ativo
4238,Caroline Cavalcanti,da Paz de Borges,RN,Essencial,59.9,2026-01-13,Ativo
4239,Rafael Silva,Silveira Paulista,PI,Essencial,59.9,2026-01-13,Churn
4240,Enzo Câmara,da Cruz do Galho,MS,Premium,89.9,2026-01-13,Churn
4241,Maya Aparecida,Cavalcante,PI,Basico,39.9,2026-01-13,Ativo
4242,Dra. Alice da Mota,Camargo do Campo,AL,Premium,89.9,2026-01-13,Ativo
4243,Catarina Campos,Araújo da Serra,PR,Basico,39.9,2026-01-13,Churn
4244,Cauã Machado,Araújo,RJ,Premium,89.9,2026-01-13,Ativo
4245,Nicolas Porto,Abreu,AM,Essencial,59.9,2026-01-13,Ativo
4246,Luiz Felipe Gonçalves,Gonçalves do Norte,MT,Premium,89.9,2026-01-13,Ativo
4247,Valentim Moura,Oliveira,AM,Essencial,59.9,2026-01-13,Ativo
4248,Dra. Isabella da Luz,Abreu de da Mota,CE,Essencial,59.9,2026-01-13,Ativo
4249,Nathan Azevedo,Santos,CE,Basico,39.9,2026-01-13,Ativo
4250,Dra. Luna Peixoto,Marques do Oeste,AL,Essencial,59.9,2026-01-13,Ativo
4251,José Pedro Teixeira,Brito Grande,PE,Premium,89.9,2026-01-13,Ativo
4252,Isabel da Cruz,Moreira do Galho,AM,Premium,89.9,2026-01-13,Churn
4253,Dr. Arthur Miguel da Paz,Cassiano da Praia,PA,Premium,89.9,2026-01-13,Ativo
4254,Sr. Cauê Caldeira,Aragão,BA,Premium,89.9,2026-01-13,Ativo
4255,Maria Clara Carvalho,Teixeira,MT,Basico,39.9,2026-01-13,Ativo
4256,Sra. Camila Cardoso,Albuquerque,MA,Basico,39.9,2026-01-13,Churn
4257,Pedro Lucas Pastor,Rezende de Machado,AM,Premium,89.9,2026-01-13,Ativo
4258,Nicolas da Mota,Garcia da Praia,PE,Essencial,59.9,2026-01-13,Churn
4259,Liam Ribeiro,Cavalcante do Amparo,PB,Premium,89.9,2026-01-13,Ativo
4260,Gael Aragão,Sá,RJ,Basico,39.9,2026-01-13,Ativo
4261,Anthony Gabriel Costa,Castro de Cirino,PE,Basico,39.9,2026-01-13,Ativo
4262,Liam da Cruz,Andrade,MA,Basico,39.9,2026-01-13,Ativo
4263,Pedro Lucas Cassiano,Albuquerque da Serra,DF,Essencial,59.9,2026-01-13,Ativo
4264,Bruna Azevedo,Barbosa,SC,Basico,39.9,2026-01-13,Ativo
4265,Ester Peixoto,Duarte,MG,Premium,89.9,2026-01-13,Ativo
4266,Rafaela Fonseca,Andrade,PI,Premium,89.9,2026-01-13,Churn
4267,Srta. Gabriela Oliveira,Nascimento,AM,Premium,89.9,2026-01-13,Ativo
4268,Bruno Porto,Alves,AM,Premium,89.9,2026-01-13,Ativo
4269,Guilherme da Paz,Vasconcelos do Sul,RN,Premium,89.9,2026-01-13,Churn
4270,Marcelo Pimenta,Gonçalves do Campo,GO,Basico,39.9,2026-01-13,Ativo
4271,Dr. Thales Andrade,Jesus do Campo,RR,Premium,89.9,2026-01-13,Ativo
4272,Nicolas Ferreira,Fonseca de Almeida,AL,Premium,89.9,2026-01-13,Ativo
4273,Lorenzo da Paz,da Conceição,AC,Essencial,59.9,2026-01-13,Ativo
4274,Juan Sampaio,Cavalcanti,TO,Premium,89.9,2026-01-13,Ativo
4275,Dra. Emanuella Pimenta,Oliveira de Dias,GO,Basico,39.9,2026-01-13,Ativo
4276,Thomas Guerra,Costa do Amparo,RJ,Basico,39.9,2026-01-13,Churn
4277,Srta. Larissa Albuquerque,Lopes das Pedras,RJ,Premium,89.9,2026-01-13,Ativo
4278,José Miguel Cunha,Gonçalves,MS,Premium,89.9,2026-01-13,Ativo
4279,João Felipe Pacheco,Carvalho de Minas,PA,Basico,39.9,2026-01-13,Churn
4280,Otávio Moura,Cavalcante de Minas,SE,Essencial,59.9,2026-01-13,Ativo
4281,Lívia Oliveira,Sales de Garcia,SE,Basico,39.9,2026-01-13,Ativo
4282,Vitor Hugo Viana,Lima Verde,RS,Basico,39.9,2026-01-13,Churn
4283,Davi Lucas Monteiro,Silveira do Oeste,PB,Basico,39.9,2026-01-13,Ativo
4284,Matheus Nunes,Garcia,ES,Premium,89.9,2026-01-13,Ativo
4285,André da Rosa,Lima,SP,Essencial,59.9,2026-01-13,Ativo
4286,Sr. Noah Mendonça,Oliveira da Serra,SP,Premium,89.9,2026-01-13,Ativo
4287,Arthur Gabriel Rocha,Lima,PA,Premium,89.9,2026-01-13,Ativo
4288,Dr. Vicente Novais,da Mata Alegre,MA,Premium,89.9,2026-01-13,Ativo
4289,Dra. Ana Liz Oliveira,Vieira,SC,Basico,39.9,2026-01-13,Ativo
4290,Srta. Isabel Fernandes,Carvalho,DF,Essencial,59.9,2026-01-13,Ativo
4291,Juliana Castro,Casa Grande do Galho,GO,Basico,39.9,2026-01-13,Ativo
4292,Pietro Novais,Abreu,MG,Essencial,59.9,2026-01-13,Ativo
4293,Rafael Moraes,Santos,RN,Basico,39.9,2026-01-13,Churn
4294,Clarice Marques,Nogueira do Amparo,MG,Basico,39.9,2026-01-13,Ativo
4295,Joaquim Souza,Duarte de da Rosa,ES,Basico,39.9,2026-01-13,Ativo
4296,Dra. Júlia Silveira,Pereira do Oeste,AM,Essencial,59.9,2026-01-13,Ativo
4297,Luiz Gustavo da Cruz,Albuquerque de Goiás,PI,Premium,89.9,2026-01-13,Ativo
4298,Antony Fonseca,Pacheco,ES,Basico,39.9,2026-01-13,Ativo
4299,Aurora da Luz,Melo,RJ,Basico,39.9,2026-01-13,Ativo
4300,Zoe Vieira,Fernandes,TO,Essencial,59.9,2026-01-13,Ativo
4301,Maria Eduarda Sousa,Macedo,PE,Essencial,59.9,2026-01-13,Ativo
4302,Murilo Vasconcelos,Pacheco,AP,Premium,89.9,2026-01-13,Churn
4303,Luiz Otávio Sá,Lima dos Dourados,BA,Essencial,59.9,2026-01-13,Ativo
4304,Camila Leão,Pastor de Goiás,MS,Premium,89.9,2026-01-13,Ativo
4305,Evelyn da Mata,da Rosa,TO,Essencial,59.9,2026-01-13,Ativo
4306,Ana Vitória da Conceição,Guerra,PA,Essencial,59.9,2026-01-13,Churn
4307,Luna Campos,Oliveira,PE,Basico,39.9,2026-01-13,Ativo
4308,Olivia Aragão,Ribeiro,AC,Essencial,59.9,2026-01-13,Ativo
4309,Cauã Marques,Siqueira de Campos,AP,Basico,39.9,2026-01-13,Ativo
4310,Laís Garcia,Machado,AP,Basico,39.9,2026-01-13,Churn
4311,Yasmin Vasconcelos,Farias,MG,Basico,39.9,2026-01-13,Ativo
4312,Mariah Brito,Viana Paulista,CE,Premium,89.9,2026-01-13,Ativo
4313,Benjamim Carvalho,Oliveira do Galho,PB,Premium,89.9,2026-01-13,Churn
4314,Lara da Rocha,Vasconcelos,DF,Essencial,59.9,2026-01-13,Churn
4315,Antônio Dias,Garcia Alegre,RN,Basico,39.9,2026-01-13,Churn
4316,Melissa Novais,Cassiano,CE,Basico,39.9,2026-01-13,Churn
4317,Ana Carolina Cirino,Câmara de Oliveira,PE,Basico,39.9,2026-01-13,Ativo
4318,João Gabriel Almeida,Cunha de Minas,PB,Basico,39.9,2026-01-13,Ativo
4319,Raquel Ramos,Marques da Prata,MT,Premium,89.9,2026-01-13,Churn
4320,Gael Henrique Peixoto,Barros,AM,Basico,39.9,2026-01-13,Churn
4321,Diego Farias,Duarte Paulista,MT,Essencial,59.9,2026-01-13,Ativo
4322,Mariana Porto,Mendonça de Minas,PE,Essencial,59.9,2026-01-13,Ativo
4323,Dr. Kevin Moraes,Pires dos Dourados,DF,Essencial,59.9,2026-01-13,Ativo
4324,João Pedro Cunha,Pinto,AP,Essencial,59.9,2026-01-13,Ativo
4325,Dr. Breno Farias,Sousa,CE,Essencial,59.9,2026-01-13,Ativo
4326,Fernando Duarte,Ferreira,TO,Essencial,59.9,2026-01-13,Ativo
4327,Camila Martins,da Cunha,RO,Premium,89.9,2026-01-13,Ativo
4328,Gabriel Rocha,Silveira do Campo,SC,Basico,39.9,2026-01-13,Ativo
4329,João Vitor da Cunha,Mendonça de Fernandes,PA,Premium,89.9,2026-01-13,Ativo
4330,Eloá Siqueira,Fogaça,PE,Essencial,59.9,2026-01-13,Ativo
4331,Luigi Rezende,Oliveira do Campo,MA,Essencial,59.9,2026-01-13,Ativo
4332,Théo Sousa,Porto,AL,Premium,89.9,2026-01-13,Ativo
4333,Brenda Porto,Souza Grande,RR,Basico,39.9,2026-01-13,Ativo
4334,Emanuella Siqueira,Rodrigues,CE,Premium,89.9,2026-01-13,Ativo
4335,Isaac Araújo,Souza do Campo,SC,Basico,39.9,2026-01-13,Ativo
4336,Felipe da Rocha,Vieira,AM,Basico,39.9,2026-01-13,Churn
4337,Dr. Rafael Fonseca,Oliveira,PA,Premium,89.9,2026-01-13,Ativo
4338,Sra. Maya Guerra,Cavalcanti Grande,AL,Essencial,59.9,2026-01-13,Ativo
4339,Srta. Manuela Costa,Cirino de Gomes,RR,Basico,39.9,2026-01-13,Ativo
4340,Benjamin Peixoto,Borges de Sousa,DF,Basico,39.9,2026-01-13,Ativo
4341,Lucca Barbosa,Moreira,AP,Premium,89.9,2026-01-13,Churn
4342,Nina Sá,Garcia,DF,Basico,39.9,2026-01-13,Ativo
4343,Sr. Vinicius Macedo,Cunha,MS,Premium,89.9,2026-01-13,Ativo
4344,Sr. Antony Aparecida,Monteiro da Praia,MS,Basico,39.9,2026-01-13,Ativo
4345,Dr. Ravi Vasconcelos,Aparecida das Pedras,PI,Premium,89.9,2026-01-13,Churn
4346,Maitê Castro,Casa Grande,SP,Basico,39.9,2026-01-13,Ativo
4347,Ana Beatriz Cassiano,Costela,SE,Premium,89.9,2026-01-13,Ativo
4348,Benicio Jesus,Santos,AL,Basico,39.9,2026-01-13,Ativo
4349,Enzo Ribeiro,Silveira,SP,Premium,89.9,2026-01-13,Ativo
4350,Rafaela Viana,Guerra,GO,Basico,39.9,2026-01-13,Ativo
4351,Nathan Jesus,Vasconcelos,PI,Basico,39.9,2026-01-13,Ativo
4352,Maria Flor Rios,Carvalho,PB,Essencial,59.9,2026-01-13,Ativo
4353,Murilo Fonseca,Fonseca,AP,Basico,39.9,2026-01-13,Ativo
4354,Pedro Henrique Albuquerque,da Luz da Mata,MA,Basico,39.9,2026-01-13,Ativo
4355,Emanuella Ferreira,Cunha do Campo,SE,Essencial,59.9,2026-01-13,Ativo
4356,Yan Castro,Costela,RS,Basico,39.9,2026-01-13,Ativo
4357,Dr. Gabriel Martins,Vargas das Flores,BA,Essencial,59.9,2026-01-13,Ativo
4358,João Lucas Câmara,Abreu do Campo,AL,Premium,89.9,2026-01-13,Ativo
4359,Manuela Melo,Câmara,TO,Essencial,59.9,2026-01-13,Ativo
4360,Maria Eduarda da Luz,Fernandes,RJ,Basico,39.9,2026-01-13,Ativo
4361,Dom Santos,Vieira,SP,Essencial,59.9,2026-01-13,Ativo
4362,Ravi Lucca Pinto,Barbosa,RJ,Basico,39.9,2026-01-13,Churn
4363,Carolina Pinto,Ramos,RS,Basico,39.9,2026-01-13,Ativo
4364,Pedro Henrique Camargo,Porto,PR,Essencial,59.9,2026-01-13,Churn
4365,Sra. Isabel Ribeiro,Rocha da Prata,RS,Basico,39.9,2026-01-13,Ativo
4366,Brayan Santos,Cunha,SC,Essencial,59.9,2026-01-13,Ativo
4367,Dr. Luiz Otávio Moreira,Montenegro Alegre,RJ,Premium,89.9,2026-01-13,Churn
4368,Alexandre Moraes,Sampaio,AL,Basico,39.9,2026-01-13,Ativo
4369,Dra. Luna Santos,Ribeiro,RN,Essencial,59.9,2026-01-13,Ativo
4370,Maria Cecília Alves,Garcia do Oeste,TO,Basico,39.9,2026-01-13,Ativo
4371,Hellena Pacheco,Duarte,RO,Essencial,59.9,2026-01-13,Churn
4372,Maria Laura Carvalho,da Rocha,MT,Basico,39.9,2026-01-13,Ativo
4373,Olívia Castro,Souza de Brito,AL,Essencial,59.9,2026-01-13,Churn
4374,Hadassa Campos,Borges,SE,Essencial,59.9,2026-01-13,Churn
4375,Otávio Cassiano,Monteiro,PI,Premium,89.9,2026-01-13,Ativo
4376,João Miguel Garcia,Sales da Serra,MS,Premium,89.9,2026-01-13,Ativo
4377,Rhavi Santos,das Neves,SP,Premium,89.9,2026-01-13,Ativo
4378,Benjamim Azevedo,Mendes de Cavalcante,DF,Premium,89.9,2026-01-13,Churn
4379,Milena da Conceição,Martins do Sul,TO,Essencial,59.9,2026-01-13,Ativo
4380,Lorenzo Cardoso,da Cunha,GO,Premium,89.9,2026-01-13,Churn
4381,João Lucas Sales,Cirino do Sul,PE,Essencial,59.9,2026-01-13,Ativo
4382,Marcelo Vieira,Albuquerque,CE,Essencial,59.9,2026-01-13,Ativo
4383,Bento da Luz,Almeida do Sul,RS,Premium,89.9,2026-01-13,Ativo
4384,Emanuel Pinto,Câmara do Norte,RN,Premium,89.9,2026-01-13,Ativo
4385,Rhavi Pimenta,Borges do Oeste,PB,Basico,39.9,2026-01-13,Churn
4386,Manuela Mendonça,da Cruz do Amparo,PA,Essencial,59.9,2026-01-13,Ativo
4387,Erick da Mota,Camargo,PI,Basico,39.9,2026-01-13,Ativo
4388,Vicente Ramos,da Rocha,AL,Premium,89.9,2026-01-13,Ativo
4389,Dra. Emilly Moreira,Câmara,ES,Premium,89.9,2026-01-13,Ativo
4390,Maria Helena Campos,Moraes,AM,Premium,89.9,2026-01-13,Ativo
4391,Levi da Conceição,Correia,CE,Basico,39.9,2026-01-13,Ativo
4392,Erick Mendonça,Abreu,AL,Premium,89.9,2026-01-13,Ativo
4393,Ryan Brito,Aparecida da Praia,RO,Premium,89.9,2026-01-13,Churn
4394,Ana Cecília da Mota,Marques do Amparo,SP,Essencial,59.9,2026-01-13,Ativo
4395,Dra. Bianca Moraes,da Rosa Paulista,MT,Basico,39.9,2026-01-13,Ativo
4396,Liam Barros,Moura,RS,Essencial,59.9,2026-01-13,Ativo
4397,Vinicius Duarte,Câmara do Campo,AP,Basico,39.9,2026-01-13,Churn
4398,Luan Teixeira,Costa,PI,Premium,89.9,2026-01-13,Ativo
4399,Rebeca Casa Grande,da Costa,RO,Essencial,59.9,2026-01-13,Ativo
4400,Ana Lívia Nascimento,Moura dos Dourados,PE,Essencial,59.9,2026-01-13,Ativo
4401,Maya Castro,Nascimento,PE,Essencial,59.9,2026-01-13,Ativo
4402,Maria Fernanda Andrade,Cardoso,RJ,Basico,39.9,2026-01-13,Ativo
4403,Dr. Theodoro Cavalcante,Macedo,MA,Essencial,59.9,2026-01-13,Ativo
4404,Emanuel da Mata,Silveira de Araújo,AP,Premium,89.9,2026-01-13,Ativo
4405,Eloah Rodrigues,Fogaça,AP,Essencial,59.9,2026-01-13,Ativo
4406,Juan Casa Grande,Cunha de Pacheco,PB,Premium,89.9,2026-01-13,Ativo
4407,Eduarda Albuquerque,Sá,DF,Premium,89.9,2026-01-13,Ativo
4408,Sr. Valentim das Neves,Fogaça de Minas,BA,Premium,89.9,2026-01-13,Churn
4409,Sra. Isabella Ribeiro,Novaes,MT,Essencial,59.9,2026-01-13,Ativo
4410,Alícia da Conceição,Jesus,BA,Basico,39.9,2026-01-13,Churn
4411,Elisa Ramos,da Paz do Sul,PI,Basico,39.9,2026-01-13,Ativo
4412,Sra. Gabriela da Luz,Novaes,PI,Basico,39.9,2026-01-13,Ativo
4413,João Vitor Sales,Andrade do Sul,RO,Essencial,59.9,2026-01-13,Ativo
4414,Lunna da Mata,Moreira,RR,Premium,89.9,2026-01-13,Ativo
4415,Miguel Marques,Gomes,RJ,Essencial,59.9,2026-01-13,Churn
4416,Sophia das Neves,Silva,RS,Premium,89.9,2026-01-13,Churn
4417,Thales Correia,Lopes,SC,Premium,89.9,2026-01-13,Ativo
4418,Alexia Rodrigues,Silva,BA,Basico,39.9,2026-01-13,Ativo
4419,Nicole Cardoso,Ferreira,AC,Essencial,59.9,2026-01-13,Ativo
4420,Yasmin Aparecida,Vargas,SC,Basico,39.9,2026-01-13,Ativo
4421,João Vitor Camargo,da Luz,PR,Essencial,59.9,2026-01-13,Churn
4422,Zoe Cassiano,Porto,PE,Essencial,59.9,2026-01-13,Ativo
4423,Stella Souza,da Cunha do Galho,MS,Premium,89.9,2026-01-13,Ativo
4424,Samuel Camargo,Duarte das Flores,MS,Premium,89.9,2026-01-13,Ativo
4425,Sra. Ana Júlia Moraes,Siqueira de Ribeiro,SP,Essencial,59.9,2026-01-13,Ativo
4426,Srta. Ana Sophia Barros,Araújo Paulista,GO,Essencial,59.9,2026-01-13,Ativo
4427,Isabel Macedo,Peixoto,GO,Essencial,59.9,2026-01-13,Churn
4428,Dra. Maria Fernanda Aparecida,Ramos,BA,Premium,89.9,2026-01-13,Ativo
4429,Gabriel Alves,Sá,AP,Premium,89.9,2026-01-13,Ativo
4430,Arthur Miguel Caldeira,Alves Alegre,AM,Essencial,59.9,2026-01-13,Churn
4431,Davi Lucca Cavalcanti,Caldeira,AM,Basico,39.9,2026-01-13,Ativo
4432,Emanuel Nogueira,Correia,BA,Basico,39.9,2026-01-13,Ativo
4433,Maria Júlia Barbosa,Casa Grande,AP,Essencial,59.9,2026-01-13,Ativo
4434,Nathan Sá,Martins Paulista,ES,Essencial,59.9,2026-01-13,Ativo
4435,Murilo Mendes,Pereira do Sul,AM,Essencial,59.9,2026-01-13,Ativo
4436,João Vitor Andrade,Azevedo,SP,Essencial,59.9,2026-01-13,Churn
4437,Emilly Azevedo,Oliveira,ES,Basico,39.9,2026-01-13,Churn
4438,Henry Andrade,Garcia,AM,Basico,39.9,2026-01-13,Ativo
4439,Ana Cecília Montenegro,Borges,RR,Essencial,59.9,2026-01-13,Ativo
4440,Lorena da Cruz,da Paz do Oeste,RJ,Essencial,59.9,2026-01-13,Ativo
4441,Melina Macedo,Sales Alegre,PR,Essencial,59.9,2026-01-13,Ativo
4442,Clarice Cavalcanti,Vieira,DF,Basico,39.9,2026-01-13,Ativo
4443,Dra. Daniela Melo,Viana,PB,Essencial,59.9,2026-01-13,Ativo
4444,Ana Clara Barbosa,Cassiano de Leão,RN,Essencial,59.9,2026-01-13,Ativo
4445,Dra. Stella Correia,Borges dos Dourados,AL,Essencial,59.9,2026-01-13,Ativo
4446,Allana Costela,Freitas Alegre,MA,Basico,39.9,2026-01-13,Ativo
4447,André Costa,Ramos,RO,Premium,89.9,2026-01-13,Ativo
4448,Henrique Campos,Santos de Barbosa,RR,Essencial,59.9,2026-01-13,Ativo
4449,Antonella Ferreira,Rocha das Flores,PR,Premium,89.9,2026-01-13,Ativo
4450,Natália Montenegro,Fonseca de Machado,BA,Premium,89.9,2026-01-13,Ativo
4451,Cauã Lima,Casa Grande,AC,Premium,89.9,2026-01-13,Ativo
4452,Matteo Cavalcante,Montenegro,DF,Basico,39.9,2026-01-13,Churn
4453,Manuela da Rosa,Pires do Norte,PR,Basico,39.9,2026-01-13,Ativo
4454,Ana Lívia Aparecida,Aparecida,AL,Essencial,59.9,2026-01-13,Churn
4455,Enrico Andrade,Fernandes do Amparo,MA,Premium,89.9,2026-01-13,Ativo
4456,Eduarda da Costa,Rocha Verde,RO,Essencial,59.9,2026-01-13,Ativo
4457,Hadassa Porto,Macedo de da Rosa,PA,Basico,39.9,2026-01-13,Ativo
4458,Isis Porto,Barbosa,PE,Basico,39.9,2026-01-13,Churn
4459,Dr. Bernardo Pinto,Ribeiro Paulista,SC,Essencial,59.9,2026-01-13,Ativo
4460,Antonella Garcia,Vargas de Machado,TO,Basico,39.9,2026-01-13,Churn
4461,Camila Farias,Moura Grande,MS,Basico,39.9,2026-01-13,Ativo
4462,Sra. Luiza Silveira,Barros,RS,Essencial,59.9,2026-01-13,Ativo
4463,Melina Costela,Novais da Praia,PE,Essencial,59.9,2026-01-13,Ativo
4464,Enzo Gabriel Pimenta,Pimenta,PI,Premium,89.9,2026-01-13,Ativo
4465,Thales Ribeiro,Almeida do Norte,RO,Basico,39.9,2026-01-13,Ativo
4466,Lunna da Rosa,Marques,DF,Premium,89.9,2026-01-13,Ativo
4467,Sophie Casa Grande,Farias,PR,Premium,89.9,2026-01-13,Churn
4468,Nina Marques,Melo de Goiás,PR,Essencial,59.9,2026-01-13,Ativo
4469,Rafael Albuquerque,Freitas de Goiás,ES,Premium,89.9,2026-01-13,Ativo
4470,Maysa Garcia,Cirino,AL,Essencial,59.9,2026-01-13,Ativo
4471,Catarina Correia,Mendonça de Barbosa,AC,Basico,39.9,2026-01-13,Ativo
4472,Enzo Gabriel Vieira,Cardoso,MS,Essencial,59.9,2026-01-13,Ativo
4473,Cauã Moreira,Nascimento,AL,Premium,89.9,2026-01-13,Ativo
4474,Henry Moraes,Casa Grande do Campo,CE,Premium,89.9,2026-01-13,Ativo
4475,Luana Aparecida,da Conceição do Campo,ES,Basico,39.9,2026-01-13,Ativo
4476,Maysa Silveira,Cirino,SP,Basico,39.9,2026-01-13,Churn
4477,Maria Julia Marques,Casa Grande,PR,Premium,89.9,2026-01-13,Ativo
4478,Elisa Leão,Sales,RJ,Essencial,59.9,2026-01-13,Ativo
4479,Luiz Miguel Câmara,Novais Alegre,AM,Premium,89.9,2026-01-13,Ativo
4480,Samuel Novais,Cirino da Serra,RO,Premium,89.9,2026-01-13,Ativo
4481,Liam Sales,Ramos,PR,Premium,89.9,2026-01-13,Ativo
4482,Dra. Ana Julia Aparecida,Fonseca de Goiás,MG,Premium,89.9,2026-01-13,Ativo
4483,Sabrina Macedo,Garcia de Freitas,AM,Essencial,59.9,2026-01-13,Ativo
4484,Guilherme Farias,Caldeira do Norte,MS,Essencial,59.9,2026-01-13,Churn
4485,Ana Cecília Montenegro,Cunha Paulista,GO,Basico,39.9,2026-01-13,Ativo
4486,Laura Sales,Silva,RN,Premium,89.9,2026-01-13,Ativo
4487,Luiz Henrique da Mota,Leão do Amparo,BA,Premium,89.9,2026-01-13,Ativo
4488,Fernanda Rodrigues,da Mata Grande,MS,Premium,89.9,2026-01-13,Churn
4489,Luiza da Mata,Jesus do Oeste,MA,Basico,39.9,2026-01-13,Churn
4490,Maria Julia Brito,Pires,PA,Essencial,59.9,2026-01-13,Ativo
4491,Rhavi Machado,Carvalho,AP,Premium,89.9,2026-01-13,Ativo
4492,Luiz Gustavo Cardoso,da Rosa,PA,Premium,89.9,2026-01-13,Ativo
4493,Arthur Gabriel Sales,Pacheco do Galho,GO,Premium,89.9,2026-01-13,Ativo
4494,Gabriela Novais,Sousa do Sul,MA,Basico,39.9,2026-01-13,Churn
4495,Daniela Gomes,Andrade do Campo,AL,Premium,89.9,2026-01-13,Ativo
4496,Yan Lopes,Souza,GO,Essencial,59.9,2026-01-13,Ativo
4497,Caleb Souza,Aparecida dos Dourados,SC,Basico,39.9,2026-01-13,Churn
4498,Milena das Neves,da Conceição de Albuquerque,PI,Essencial,59.9,2026-01-13,Ativo
4499,Thomas Correia,Macedo,GO,Essencial,59.9,2026-01-13,Ativo
4500,Sra. Mariana Silveira,Camargo das Pedras,BA,Essencial,59.9,2026-01-13,Churn
4501,Caleb Fernandes,Casa Grande,RR,Essencial,59.9,2026-01-13,Ativo
4502,Ravi Lucca Pinto,Gomes de Alves,MA,Essencial,59.9,2026-01-13,Churn
4503,Breno Vieira,Duarte do Amparo,AC,Basico,39.9,2026-01-13,Ativo
4504,Arthur Aragão,Guerra Verde,AP,Basico,39.9,2026-01-13,Churn
4505,Sarah Guerra,Sampaio,PB,Premium,89.9,2026-01-13,Ativo
4506,Pedro Sá,Mendes de Montenegro,AM,Basico,39.9,2026-01-13,Ativo
4507,Laura Barbosa,Sá do Campo,RS,Premium,89.9,2026-01-13,Ativo
4508,Kevin Monteiro,Nogueira da Prata,AC,Basico,39.9,2026-01-13,Ativo
4509,Pedro Miguel Marques,Alves,MS,Essencial,59.9,2026-01-13,Ativo
4510,Julia Brito,Alves Verde,RO,Essencial,59.9,2026-01-13,Ativo
4511,Dante Araújo,Martins Alegre,RR,Basico,39.9,2026-01-13,Ativo
4512,Srta. Marcela Sampaio,Vieira do Campo,SP,Premium,89.9,2026-01-13,Ativo
4513,João Guilherme da Mota,Fogaça,BA,Essencial,59.9,2026-01-13,Ativo
4514,Caroline Jesus,Azevedo do Norte,RO,Premium,89.9,2026-01-13,Ativo
4515,Sarah Silva,Pereira do Oeste,MS,Essencial,59.9,2026-01-13,Ativo
4516,Ayla da Mota,Moraes,CE,Premium,89.9,2026-01-13,Ativo
4517,Ana Julia Gomes,Rodrigues,AC,Essencial,59.9,2026-01-13,Ativo
4518,Sr. José Pedro Sampaio,Pimenta da Praia,CE,Basico,39.9,2026-01-13,Churn
4519,Dra. Mariana Almeida,Albuquerque dos Dourados,PE,Basico,39.9,2026-01-13,Ativo
4520,Luan Moura,Garcia das Pedras,RS,Premium,89.9,2026-01-13,Ativo
4521,Ravi Lucca Vieira,Pinto Paulista,RO,Basico,39.9,2026-01-13,Churn
4522,Maysa Rezende,Cunha,BA,Basico,39.9,2026-01-13,Ativo
4523,Anthony Gabriel Fogaça,da Mota,GO,Basico,39.9,2026-01-13,Churn
4524,Asafe da Conceição,Casa Grande de Oliveira,AM,Basico,39.9,2026-01-13,Ativo
4525,Guilherme Costela,Oliveira,SP,Premium,89.9,2026-01-13,Churn
4526,Luiz Henrique Camargo,Ribeiro,SE,Premium,89.9,2026-01-13,Ativo
4527,Gustavo Aparecida,Gonçalves,RJ,Premium,89.9,2026-01-13,Ativo
4528,Stella Pires,Farias,AC,Premium,89.9,2026-01-13,Ativo
4529,Sra. Ísis Souza,Siqueira,PI,Premium,89.9,2026-01-13,Ativo
4530,Amanda Martins,Almeida do Norte,AM,Basico,39.9,2026-01-13,Ativo
4531,Jade Vieira,Pastor,RO,Premium,89.9,2026-01-13,Ativo
4532,Cauã Pereira,Camargo,MS,Basico,39.9,2026-01-13,Churn
4533,Ana Liz Freitas,Macedo da Prata,AL,Premium,89.9,2026-01-13,Ativo
4534,João Felipe Machado,Garcia,RR,Essencial,59.9,2026-01-13,Ativo
4535,Sr. Carlos Eduardo Araújo,Nogueira do Galho,TO,Essencial,59.9,2026-01-13,Ativo
4536,Julia Sales,Pereira,BA,Premium,89.9,2026-01-13,Churn
